Gene	LK1	LK2	LK3	LK4	LK5	LK6
MARVELD2	4.352225804	4.32770157	4.378856241	4.323659721	4.359668085	4.36494371
MARVELD3	4.542743308	4.410052081	4.425378071	4.408411477	4.414830396	4.343822039
MAS1	4.639263483	4.543340816000001	4.367117273	4.273503761000001	4.442228282	4.51589805
MASP2	4.726659667	4.65321305	4.581971671	4.6410379410000004	4.373222227	4.493223237
MAST1	4.499418347	4.894777242	4.63606671	4.663422229	4.63606671	4.583884341
MAST2	8.948480247	8.688298222	8.97113981	8.697623368	8.881614762	8.520279621
MAST3	10.06030913	10.0329944	10.38512221	10.4656569	10.28772819	10.52002639
MAST4	7.547450083999999	7.209952371	8.004344266	7.525595452	7.732995202000001	7.151747553
MASTL	4.491620641	4.361510449	4.532734218	4.396823549	4.4010559019999995	4.430440222
MAT1A	4.588257955	4.401584419	4.352284432	4.8009949480000005	4.581180113	4.380837287
MAT2A	12.66318308	12.45404572	12.75305591	12.67511287	12.70241016	12.5294461
MAT2B	10.47720715	10.40704327	10.2311176	10.16328428	10.04441284	10.03781739
MATK	8.390908532000001	8.230766775	8.440026276000001	8.442827549	8.322647157999999	8.634528048
MATN1	4.536196616000001	4.363208844	4.2850798260000005	4.5127893839999995	4.367181523999999	4.4482490210000005
MATN2	4.602225018	4.463707232	4.777278415	4.772962043	4.652299923999999	4.679101387
MATN3	4.364921748	4.600916037	4.469059306	4.28115645	4.3506582819999995	4.370598422
MATN4	4.524865017	4.715486235	4.581971671	4.529986865	4.663422229	4.426134423
MATR3	12.32169008	12.21267026	12.32402731	12.25701613	12.05606652	12.20947785
MAX	7.339638034	7.94293689	7.479419476	7.2125485860000005	7.535705915	7.204542125
MAZ	5.761110913	5.426946797	5.361208617	5.524260009	5.458066597	5.455879982000001
MB	4.563071741	4.578223544	4.412064346	4.389237689	4.708829741000001	4.55813576
MBD1	10.1139336	9.881428116	10.00806258	10.04361568	10.18316644	10.00462011
MBD2	4.486212095	4.318725253	4.275351654	4.326165059	4.322090548	4.388782235
MBD3	9.956892105	9.967065838	9.764604087	9.844897222	9.854694969	10.05368433
MBD3L2	4.801427473	4.72335639	4.782212737	4.730822891	4.8533949210000005	4.663422229
MBD4	6.050968597000001	7.308539565	6.21975703	6.252846119	5.875767021000001	7.058545955
MBD5	5.928713932000001	5.58952085	5.999378817999999	5.858356865	5.390341392000001	5.115916943
MBD6	5.653184557	4.8734525380000004	5.349822294	5.546141269	5.460932553999999	5.570076897000001
MBIP	7.14190651	6.86198058	6.946286768999999	6.767703784	6.0824445229999995	6.7210586160000005
MBL2	4.413345446	4.302507107	4.3490418260000006	4.346559095	4.416876869	4.479306897
MBNL1	12.48422216	12.56126735	12.594376400000002	12.41495526	12.36500471	12.30617242
MBNL2	9.908000292	10.10561003	10.04851689	10.4761103	9.896794607999999	10.306086800000001
MBNL3	4.342677007	4.306928657	4.296802295	4.3506582819999995	4.734827602	4.450544289
MBOAT1	7.833978162	7.5765249070000005	7.820186621	8.089964347	7.607308363	8.174619638
MBOAT2	6.898011187000001	6.895640306000001	6.962042276	6.707433217	7.046636929	6.2933405989999995
MBOAT4	4.591981401	4.469059306	4.481516011	4.594467012	4.37499441	4.607494655
MBP	9.647228212	9.275671436	9.772419657999999	9.320004045	9.497529938	9.448179023
MBTD1	8.269073833	8.164053958	8.113726713	7.81504401	7.502410433	7.739760585
MBTPS1	8.795353637	8.567469518	8.783657014	8.4860521	8.616599198	8.472746474
MBTPS2	4.499418347	4.563600457	4.863365184	4.6956132980000005	4.639263483	5.336387335
MC1R	4.329046783	4.4964181519999995	4.641626841	4.314429403	4.4301895689999995	4.2994522669999995
MC2R	4.8441302319999995	4.386685091	4.4740391310000005	4.528691441	5.079240113	4.4738165830000005
MC3R	4.473338755	4.703996429	4.69591885	4.645453973	4.496298473	4.433322485
MC4R	4.8441302319999995	4.349198382	4.645453973	4.44860541	4.515177428	4.382662809
MC5R	6.535812428	6.559012974	6.179851076	5.850046151	5.836439651	5.919608247999999
MCAM	5.0959278789999995	5.138202972	5.2909332110000005	5.299985657	4.9849212839999995	5.241121162
MCAT	10.67263634	10.62590396	10.69396345	10.43750626	10.57200258	10.575107000000001
MCC	4.443631073	4.491199816	4.425378071	4.49300124	4.512314788	4.421306603000001
MCCC1	6.164345775	5.816424385	5.669673438999999	5.9988149129999995	6.023788183	6.139748155
MCCC2	6.685641655	6.600488315	7.009981972	6.42187465	6.846811286	6.627064944
MCEE	10.36963955	10.62017128	10.32453821	10.63971486	10.638463400000001	10.50921949
MCF2	4.438896958	4.381168163	4.246955905	4.324843536	4.308375078	4.445855758
MCF2L	7.054074619	7.244097709	7.279699095	7.755702349	7.175020858	7.602429411
MCFD2	9.721407466	10.01140949	9.61946565	10.06066941	10.05045685	9.991989961
MCHR1	4.407324798	4.272412973	4.334831503999999	4.3506582819999995	4.33194055	4.466266082
MCL1	10.85170118	10.48769472	10.89712471	10.92780662	10.79807107	10.65775494
MCM10	10.95071168	11.04251236	11.18467208	11.12652511	11.11396808	11.11439655
MCM2	11.06474077	10.81045545	11.22787484	11.02065385	11.16225307	11.25891265
MCM3	10.1360207	10.13304205	10.23713669	10.24489542	10.41178146	10.15886888
MCM3AP	4.363054932	4.32201009	4.438239338	4.2945314230000005	4.330315772	4.326299257
MCM4	12.58908862	12.23533776	12.54391922	12.40322654	12.56487717	12.55434831
MCM5	12.80103239	12.59844927	13.02412336	12.70418581	12.85707174	12.75555812
MCM6	12.27248556	12.08928948	12.22075025	12.03506438	12.14495199	12.22957151
MCM7	11.10731323	11.28688328	11.23520471	11.3259549	11.32374743	11.20591359
MCM8	4.55137155	4.485976139	4.795934039	4.37902152	4.361666026	4.760090355
MCM9	4.602225018	4.633172851	5.039616578	5.145599243	5.313201534	4.466266082
MCOLN1	6.271485673	6.625787242	6.516572547000001	6.2102083310000005	6.3024325160000005	6.457879344
MCOLN2	5.8407446389999995	5.574245526	5.587160281	5.558795526	5.401282483999999	5.78876074
MCOLN3	4.660992154	4.428503558	4.509718217	4.5959414	4.632870542	4.51589805
MCPH1	8.711972169	8.544534456000001	9.035913537	8.709332111	8.802372141000001	8.406546731
MCRS1	9.808014181	9.662648261000001	9.691665654	9.617408446	9.77068652	9.501665444
MCTP1	4.571830267	4.708195327	4.6175784580000006	4.876414343	4.734827602	4.4639233439999995
MCTP2	4.456023933	4.350954583	4.425378071	4.528691441	4.466266082	4.567881732
MCTS1	11.79772449	11.9964695	11.6548547	11.78606931	11.58775269	11.67966205
MDC1	4.250943298999999	4.41817469	4.547302845	4.370439942	4.386685091	4.450544289
MDFI	4.958950918999999	4.862288331	4.934248092	4.526515162	4.780606745	4.598448918
MDFIC	5.7018711170000005	5.983792547	5.680953998	5.95423911	5.995050366	6.157961973
MDGA1	5.987870662000001	5.611915497000001	5.833701831	5.748985452	5.78506174	5.961877413
MDGA2	4.5142165489999995	4.515339526	4.363208844	4.398919126	4.365389938	4.461168092
MDH1	8.804444162000001	8.769566355	8.632605822	8.88553481	8.501360983	8.812568923999999
MDH1B	4.332625996	4.34757965	4.322090548	4.275403317	4.471216986	4.318229362
MDH2	11.66608211	11.42053768	11.35022854	11.14971878	11.36411935	11.32719541
MDK	5.5408710039999995	5.351804138	5.746636279	5.510547592999999	5.404949277999999	5.497057184
MDM1	5.636265575	5.965729235	5.861667971	5.751773627	5.703486957999999	5.854519582000001
MDM2	9.455560868	9.631338417	9.769970649	9.56638143	9.563428979	9.621313866
MDM4	5.410569145	5.251808798	4.951636702	5.5324688470000005	5.255843453	5.22752087
MDN1	8.41994768	8.266733609	8.491173132	8.592835227	8.192339834	8.718693946
ME2	9.064802123	8.860612237	9.100391731	8.782251394	8.958133233	8.932858037
ME3	4.244030269	4.274913633	4.372839815	4.232834553	4.3398421460000005	4.437986797
MEA1	7.69958078	7.917578148	7.58864512	7.682681203	7.747166044	7.694046966
MECP2	8.069747091	8.199126077	7.997985959	8.237315299	8.236279098999999	8.16698502
MECR	8.705823696	8.657248292	8.784202517	8.344726579	8.618007463	8.481484761
MED1	8.469731482	8.448172896	8.265894102999999	8.538533119	8.529679245	8.596101029
MED10	8.53101242	8.717723369	8.793051701	8.345502974	8.626245766	8.450906876
MED11	9.432918427	9.405259271	9.234710551000001	9.418443743	9.254864141	9.370553809
MED12	8.328493325	8.088706275	8.702422176	8.365981318	8.412151478	8.640580681
MED13	4.591981401	4.595413693999999	4.71800153	4.917785466000001	5.165376003	4.587714279
MED14	7.110452335	6.791666926	7.279699095	7.162277518	7.165798405	7.231112672
MED16	9.10707851	9.291585985	9.249570647999999	9.152710404	9.069643187	9.41108094
MED17	4.530239681	4.420237866	4.620830027	4.607293487	4.566784093	4.42345731
MED18	9.888840186	9.729997992000001	9.657878803	9.870090386000001	9.786714022	9.798304975
MED19	8.318922488	8.333179357	8.505402831	8.606209137999999	8.681052248	8.421841964
MED21	10.06699333	10.23032716	9.828316928	10.096272	9.822977638	10.34673204
MED22	8.468510142000001	8.000781435	8.501792211	8.476430429	8.488229922999999	8.437913078
MED23	9.242710548	9.364073428	9.485890409	9.485672421	9.427184388999999	9.323423438999999
MED24	10.67784914	10.21672206	10.75483632	10.55907545	10.74564382	10.69643615
MED25	10.36179434	10.21174276	10.53093984	10.35105557	10.43600567	10.41638978
MED26	9.060057384	8.853404276000001	9.298685881	8.952320071	9.158370775	8.93906845
MED27	8.87481858	9.136545678	8.812114289	9.10707851	8.949587068	9.061396936
MED28	10.74888219	10.97965529	10.56917241	10.74564382	10.62985477	10.77035173
MED29	5.019725602	5.423327137	4.898205932	5.2228388830000005	4.768336269	5.015992197
MED30	11.06904492	11.25012885	10.96788455	10.90327711	11.12717564	10.92534206
MED31	8.213737877	8.223927043	8.033636085	8.14549252	8.003407532	7.885678274
MED4	9.899994337	9.919920329	9.929784144	9.709911559	10.004438699999998	9.60330402
MED6	9.435316817999999	9.557745192	9.263673035	9.449520863	9.323930022	9.484531641
MED7	10.80116704	10.63159501	10.41670645	10.35957245	10.49840583	10.00673099
MED8	10.43031005	10.46488302	10.33452139	10.33010125	10.50199176	10.35396136
MED9	7.714282384	7.854356441	7.838082165	7.550723957000001	7.960033025	7.955584235
MEF2B	5.0037878319999995	4.826070087	5.230055434	5.080435536	4.701251264	4.435860753
MEF2C	7.395615816	8.672665299	7.8037890789999995	7.795912155	7.587317729	9.791537951
MEF2D	4.929261737	5.03621364	5.468122152	5.61926264	5.390341392000001	5.323957467
MEFV	7.655658558	7.873272044	7.513177777999999	8.415500383	7.683558679	8.43990511
MEGF10	4.81179904	4.608228937	4.898205932	4.630691305	4.955468999	4.720569047
MEGF11	4.352225804	4.55191245	4.370598422	4.38316565	4.408586843	4.466266082
MEGF6	4.232780762	4.315683559	4.749539254	4.380837287	4.300510255	4.306922753
MEGF8	7.044543843	6.859290845	7.493031081	7.724124077999999	7.561265282999999	7.714225135
MEGF9	4.8441302319999995	4.656175675	4.575298149	4.76802181	4.882948573	5.125320629
MEI1	4.486212095	4.539955257	4.4740391310000005	4.548939527	4.419121688	4.479306897
MEIS2	4.66843727	4.649700588	4.562825223	4.44860541	4.414830396	4.5127893839999995
MEIS3	4.801427473	4.826070087	5.079385523	4.81753762	4.955468999	4.9873148810000005
MELK	6.296097143	6.513549171	6.841212499	6.164345775	6.6304059529999995	6.438118723
MEMO1	8.96956985	8.752091911	8.756991122	9.047229451	8.839929257	8.213029022999999
MEN1	9.343771337	9.155970201	9.564651963	9.553879543999999	9.602616043	9.500371259
MEOX1	4.402727898999999	4.302507107	4.575298149	4.346559095	4.34714286	4.54502447
MEOX2	4.352225804	4.344108128999999	4.367117273	4.219176426000001	4.296354481	4.331267127
MEP1A	4.460748693999999	4.373489741	4.338156059	4.361537053	4.491161033	4.253816929
MEP1B	4.772962043	5.251808798	5.106792073	5.510547592999999	5.313201534	4.883823892
MEPCE	6.583790333	6.522011793	6.771175142000001	6.76566115	6.969592199	6.628584544
MEPE	4.456023933	5.2091817439999994	4.777278415	4.730822891	5.0030423630000005	4.971426596000001
MERTK	4.436647932	4.401584419	4.401231019	4.413345446	4.410415155	4.386685091
MESP1	4.315942378	4.354676465	4.403358016	4.324843536	4.697797229	4.6296658310000005
MESP2	4.342677007	4.372204481	4.315615055	4.419875786	4.560682256000001	4.412064346
MEST	4.478636903	4.485976139	4.651964233999999	4.5749396430000004	4.485976139	4.656175675
MET	4.381003579	4.524117588	4.708195327	4.930483762	4.506639121	4.89886266
METAP1	10.21728772	10.07494026	10.27938466	10.16620121	10.10523352	10.1566482
METAP2	9.632111321	9.682740714	9.289022597	9.412925166	9.619205793999999	9.28531829
METRN	10.76671968	10.75483632	10.84231527	10.66709412	10.77672187	10.66411868
METRNL	4.438896958	4.649700588	4.6175784580000006	4.452388765	4.71990383	4.561717028
METTL1	9.192717011000001	9.556516336	9.444663685	9.227328017	9.231214059	9.247702944
METTL2A	9.068815082999999	9.308559816	9.154926602	8.818492811	8.940941051	9.09289242
METTL3	10.359005	10.31489139	10.27502494	10.22685011	10.33045144	10.11602597
METTL4	8.290658007000001	7.991882897999999	8.324617264	8.22104909	8.241810158	7.949371705
METTL5	4.361376914	4.267259327	4.2850798260000005	4.2957833789999995	4.315942378	4.338434257
METTL6	9.062521648999999	9.069643187	8.871459785	9.090148683999999	8.972373008	9.016660761
METTL7A	4.370598422	4.337600625	4.7448545310000005	4.352284432	4.501402913	4.353303841000001
METTL7B	4.656646145	4.846195979	4.549609878	4.866460822	5.419136255	5.2819315630000006
METTL8	8.518838159	8.097753169	8.513896788	8.028142923999999	8.38793273	7.819361841
METTL9	9.779598222	9.697179627	9.543316141	9.521561901	9.765087757	9.488687786
MEX3A	6.8475422329999995	7.236304773	6.909257475	7.242828264	6.950715682999999	7.738944784
MEX3C	5.427784848	4.980731712	5.048980384	5.550100337000001	5.313201534	4.8154913089999996
MFAP1	9.589926427	9.728907489	9.632656651	9.672832574	9.939734004	9.617217107
MFAP1	4.422328793	4.414462392	4.396823549	4.358905162	4.458635548	4.340212485
MFAP2	4.660992154	4.509227939	4.620830027	4.833915587	4.697797229	5.546141269
MFAP3	9.719241121	9.758398737	9.838148732999999	9.916086508	9.741293436	9.878314641000001
MFAP3L	4.919325332	4.700937267	4.685160815	4.753208831999999	4.509227939	4.587714279
MFAP4	4.28061526	4.293904039	4.370598422	4.2615574060000005	4.3417331589999995	4.407503275
MFAP5	4.462851048	4.312810986000001	4.34540784	4.254712842	4.29784308	4.289529331000001
MFGE8	10.04893687	9.873875267	10.21533727	10.22428958	9.994019173	10.29062987
MFHAS1	6.775955232	6.296250131	6.738502595	5.427924412	6.52983968	6.277077406
MFN1	9.460995807	9.08538712	9.630474093	9.243761972	9.578948836	9.28468231
MFN2	10.63206856	10.39665512	10.69697943	10.67640996	10.5814332	10.63630472
MFNG	9.145988256	9.019929911	8.712373494	8.870946304	9.257027202	9.223129762000001
MFRP	4.730336363	4.548833121	4.547302845	4.476671631	4.416876869	4.554996411
MFSD1	10.306086800000001	10.205046300000001	10.3217181	10.29062987	10.15605825	10.51699384
MFSD10	10.85945483	10.89712471	11.14762705	11.16378407	10.94072129	11.32064377
MFSD11	6.34823307	6.575368302999999	6.096831482000001	6.490000983	6.132312227999999	6.099726743
MFSD3	6.744177242	7.308539565	6.826087002	6.847176806	6.986140117000001	7.063093384
MFSD8	6.151211606	5.6900535560000005	5.487210779	5.941092267999999	5.9791312439999995	6.093666282
MFSD9	5.754671237999999	5.336833239	5.148409228999999	5.494937202999999	5.52649771	4.8619987369999995
MGA	5.66920102	5.967747673	5.524032205	5.4194166489999995	5.12196381	5.876269171000001
MGAM	6.928039022999999	7.441778365	7.014824282999999	7.676024285	6.856284829	7.221437606
MGAT1	7.34818549	7.1296817610000005	7.173897289	7.004842547000001	7.10229454	7.149716976000001
MGAT2	4.402727898999999	4.381168163	4.585518908	4.64312904	4.412801029	4.527541307
MGAT3	4.571830267	4.633172851	4.507111508	4.479971239	4.520230084	4.697498685
MGAT4A	4.42922076	4.715486235	4.47932015	4.447481741	4.969319672	4.793626613
MGAT4B	9.593105419	9.510939574	9.786087768	9.55482295	9.793110731	9.39517072
MGAT4C	4.377054056	4.686923951	4.34714286	4.538963381	4.414830396	4.614854382
MGAT5	5.327654422	5.03621364	5.276758431	5.698865412999999	5.628275146	5.307512985
MGAT5B	4.352225804	4.434577486	4.524117588	4.46734091	4.34368172	4.561717028
MGLL	7.7507987510000005	7.282520423999999	7.81092739	6.556843727	7.850897536000001	6.277077406
MGMT	9.016150012	9.025015963	9.082917297	9.401833163	9.167891522	8.940941051
MGP	4.624782295	4.372204481	4.765804786	4.501727555	4.909310367	4.322875805
MGRN1	9.794884827999999	9.640947491	10.05458899	10.09757836	9.8840324	9.920509722
MGST1	8.880977384	9.66447164	8.84817024	9.738608035	9.135284836	9.846778544
MGST2	8.97113981	10.01582322	9.399912406	10.23432491	9.758620817	10.08942448
MGST3	10.26951287	9.491396237	9.900547901	9.258755318	10.08646406	8.920021399
MIA2	4.441215007	4.318725253	4.5205060889999995	4.376296638	4.483285109	4.355120261000001
MIA3	6.65614404	6.562769532000001	6.916441211	6.638151567	6.540340404	6.799566999
MIB1	6.564421864	6.838010916	7.063902315	6.965269052000001	7.001427427	7.2029926060000005
MIB2	9.484531641	9.03934506	9.408341135	9.403236543	9.416756086	9.453024401
MICAL1	7.897373754	7.929339492	7.849021581000001	8.233146049	7.797669305	8.554193717999999
MICAL2	4.332625996	4.350954583	4.314058308	4.319806923	4.34540784	4.456019832
MICAL3	5.0037878319999995	5.226432837	5.092537548999999	5.109977754	5.326909293	5.130274099999999
MICALCL	4.270137873	4.367117273	4.258336856000001	4.483584744	4.388890728	4.39076734
MICALL2	7.7607002110000005	7.349549871000001	7.853395021	7.751077812	7.7210789029999995	7.664900198
MICB	4.4179891630000006	4.37902152	4.462011711000001	4.452388765	4.361666026	4.374777443
MICOS10-NBL1	5.165376003	5.054316278	5.039616578	5.96139513	4.9849212839999995	4.648717707
MID1	4.4681898769999995	4.499175543	4.440618968	4.64312904	4.777265467	4.55191245
MID1IP1	9.537503869	9.798473745	9.726922642	9.897727545	9.91827496	9.981230042
MID2	4.496884564	4.499175543	4.556815661	4.374777443	4.3636259619999995	4.453435604
MIDN	10.07610458	10.00264678	10.49982633	10.67964609	10.37528062	10.72693226
MIER1	9.816272283	9.465832404	9.82807887	9.620642062	9.587490698	9.318065296
MIER2	4.407324798	4.455715946000001	4.293971539	4.464141887	4.466266082	4.327765672
MIER3	8.202435842	8.533431748	8.546207793999999	8.44154863	8.32086236	8.618221644
MIF	13.69540561	13.61932889	13.74251291	13.63399793	13.70979208	13.58013061
MIF4GD	10.41431213	10.36861235	10.07447203	10.19856418	10.47778056	9.966597302
MINK1	4.975208465	4.715486235	5.05362427	4.783570295	4.882948573	4.8867993819999995
MINPP1	9.784384615	9.61330824	9.43244871	9.235528506	9.847639997	8.905403151
MIOX	4.628936545	4.439434697	4.795934039	4.611320696	4.509227939	4.7125961730000006
MIP	5.718163645	5.042673115	5.55598798	4.8148497919999995	5.439428812999999	4.504060292
MIPEP	10.15548914	10.13720084	10.25377505	9.969873861	9.983434774	10.23331653
MIPOL1	4.306660686	4.263756723999999	4.282213059	4.286585038	4.252943048000001	4.384662948
MIS12	5.380898142	5.623649993	5.87340225	6.231804689	5.697017581	5.677440364
MITD1	9.786714022	10.39865146	9.912011629	10.27237361	9.868779401	9.95242147
MITF	4.66843727	4.381168163	4.32964341	4.442035483	4.473460706	4.663422229
MIXL1	4.4246055239999995	4.32201009	4.469059306	4.406814348999999	4.336900526	4.36494371
MKI67	11.08335546	10.79232019	11.01256427	10.8662914	10.90046838	10.75053703
MKKS	8.282379721	8.574046113	8.217781801000001	8.298469077	8.379401616	8.441202782000001
MKLN1	10.81161983	10.76275328	10.99169098	10.64463476	10.80463284	10.53189025
MKNK1	9.296354998	9.251455663	9.494624681	9.24291891	9.211526237000001	9.296574872999999
MKNK2	11.36582868	10.86028935	11.44349029	11.09397123	11.37677948	11.1721756
MKRN1	7.618302534	7.3487018939999995	7.9450850189999995	7.4704991739999995	7.695903594	7.307477401
MKRN2	9.143216186	9.128652644	9.087941096	9.25908892	9.052356204	9.229632861
MKRN3	5.56120509	4.690793548	4.782212737	4.7859130080000005	4.784921809	4.529986865
MKS1	6.403174561	6.225231105	6.5901683360000005	6.569051015	6.576502483	6.904598896
MKX	4.4202146760000005	4.473602981	4.464349014	4.395437785	4.3636259619999995	4.39491136
MLANA	4.350508418	4.58110773	4.370598422	4.428448017	4.3989320030000005	4.4482490210000005
MLC1	4.266019054	4.375265885	4.354200506000001	4.372204481	4.381003579	4.353303841000001
MLF1	4.827553545	4.569403536	4.951636702	4.846180302	4.879901555	4.767667847
MLF2	12.00836922	11.85183571	11.91760718	11.79678201	11.89037083	11.84626295
MLH1	6.447998439	6.475144887000001	6.312980447999999	6.571012335	6.680259176	6.427751987000001
MLH3	7.633821329	7.09655212	7.489288965	7.431368335	7.466969916	7.070983527
MLKL	9.543976611	10.08789532	9.748509369	10.28299808	9.737045109	10.21533727
MLLT1	7.05786937	7.128135616000001	7.310737277	7.374144275	7.247029027000001	7.485000341
MLLT10	5.320968016	5.3434501569999995	5.270139299999999	5.304191169	5.13160795	5.481054599
MLLT11	7.570339207999999	7.5289192389999995	7.485134552999999	7.960081306	7.663892736	7.332159208999999
MLLT3	7.880483707000001	7.620259175	7.89999348	7.059041916	7.62635663	7.117525705
MLLT6	4.505918901	4.473602981	4.401231019	4.436889333	4.392659885	4.445855758
MLPH	4.746352161	5.042673115	5.182241966	5.031439309	4.943640131	4.81179904
MLX	6.812460142999999	6.999026977000001	6.8372751229999995	7.018955318	6.840268507999999	7.037651638
MLXIP	4.392744797	4.4327227989999995	4.656074138999999	4.673738488	4.408586843	4.670985912
MLXIPL	4.83250941	4.450544289	4.432133696	4.626717365	4.935218106000001	4.519270685
MLYCD	8.444105336	8.510950186	8.459607299	8.349857822	8.514899563	8.422017235
MMAA	4.278973891000001	4.410052081	4.338156059	4.33386156	4.336900526	4.259354243
MMAB	7.80411187	7.375810109	7.6634183920000005	7.73798774	8.072250712	7.779904096
MMD	9.355766663999999	9.072169323999999	9.211779703	9.379633668	9.036348647999999	9.179341932
MMD2	4.427099107	4.308375078	4.489336436	4.428448017	4.39076734	4.39076734
MME	4.653498872	4.686923951	4.483975248	4.458635548	4.533701866	4.686923951
MMEL1	4.2582702160000006	4.381168163	4.476680985	4.2236937789999995	4.3636259619999995	4.353303841000001
MMP1	5.899913852	6.361964875	6.317811246000001	6.343281145	6.116544623999999	6.5141412
MMP10	4.55137155	4.469059306	4.392659885	4.364450405	4.5369561339999995	4.392659885
MMP11	4.460748693999999	4.58110773	4.386685091	4.49444608	4.533701866	4.507111508
MMP12	4.660992154	4.592327626	4.380996103	4.401584419	4.3946649639999995	4.320149726
MMP13	4.5849872860000005	4.72025657	4.562825223	4.663422229	4.485976139	4.8383060669999995
MMP14	9.051382162000001	8.835317351	9.085741188	8.28257278	8.86760421	8.39580701
MMP15	4.368852606	4.33278045	4.388890728	4.357383702	4.3417331589999995	4.3989320030000005
MMP16	4.4179891630000006	4.455715946000001	4.414462392	4.452388765	4.548833121	4.361201957
MMP17	4.4202146760000005	4.469059306	4.639263483	4.5959414	4.951981475	4.803010145
MMP19	5.019725602	5.407635995	4.769336332	4.905153577	4.994381879	5.207896056
MMP2	5.572352324	4.700937267	5.673323606	5.513167421	5.873504786	5.102926649
MMP20	4.431740424	4.3458379119999995	4.3989320030000005	4.331267127	4.410415155	4.39076734
MMP21	4.339278434	4.3933364280000005	4.543997848	4.4320050339999995	4.476223469	4.39076734
MMP23B	4.386685091	4.372204481	4.592089102	4.607293487	4.590987828	4.564919519
MMP24	8.433364412000001	8.536203302	8.341950325	8.316004054	8.296329069	8.537659878
MMP25	4.352225804	4.222770088	4.266187686	4.380837287	4.300510255	4.338434257
MMP27	4.260998464	4.365002644	4.3234190969999995	4.278973891000001	4.528778717	4.384662948
MMP28	6.353976671	5.654736517999999	6.198141968	6.34823307	6.16417814	6.684356366
MMP3	4.483975248	4.372204481	4.489336436	4.464141887	4.618165758	4.466266082
MMP7	4.350508418	4.375265885	4.283583297	4.30735954	4.365389938	4.359209437
MMP8	4.388890728	4.375265885	4.32964341	4.589806732	4.421489682	4.453435604
MMP9	5.152310804	5.539967035	5.119965403999999	6.7223116339999995	5.84482772	6.550316346000001
MMRN1	5.8407446389999995	4.925825478	6.1422184060000005	5.182241966	6.119054891	4.493223237
MMRN2	4.450544289	4.405883242	4.34714286	4.317079816000001	4.437046498	4.268616566
MMS19	5.130104365	5.032059273	5.270139299999999	5.412411861	5.578266315	5.336387335
MN1	4.4681898769999995	4.40390428	4.432133696	4.3398421460000005	4.335239184	4.440217944
MNAT1	9.552887502	9.639516233	9.656002361	9.568742215	9.465492329	9.494299661
MND1	9.213886814	9.337550248	9.032152373999999	8.969689755	8.9374877	9.182262824
MNS1	12.245012	12.06778346	12.16260544	12.01749177	12.28044612	11.74780711
MNT	5.893559788999999	5.515270301	5.468122152	6.197978214	5.836439651	5.670263766000001
MNX1	4.5142165489999995	4.384967564	4.445855758	4.507016098999999	4.607674311999999	4.321505762
MOAP1	4.819227636	4.399563011000001	5.1024640219999995	5.288793597	4.75362993	5.577888893
MOBP	4.407324798	5.08801687	4.425378071	4.538963381	4.882948573	4.5808932989999995
MOCOS	5.427784848	5.752442824	5.725221726	6.355592532999999	5.906241264	6.2407351239999995
MOCS2	9.203177577	9.486309523	8.951980246	9.087410772	9.158875651	9.087941096
MOCS3	7.2733794320000005	7.676700175	7.464147089	7.248611047000001	7.571793337000001	7.440879129
MOG	4.481516011	4.446268437	4.438239338	4.561525715	4.528778717	4.4738165830000005
MOGAT1	4.320666075	4.356277712	4.283583297	4.2957833789999995	4.491161033	4.305249871
MOGAT2	5.410569145	6.312980447999999	5.841839667	6.059014782999999	5.964767081000001	6.029872687999999
MON1A	7.638836746	7.850897536000001	7.829968129	8.076309851	7.7317514339999995	7.505887223999999
MON1B	8.109009802000001	7.8458372999999995	7.9937236039999995	7.9938886810000005	7.784370053	8.113726713
MORC1	4.263641429	4.268616566	4.320277325	4.364450405	4.42345731	4.217637335
MORC2	8.897886891	8.967025526	9.022660112999999	9.270288395	9.104044893	9.268671507
MORC3	10.27821852	10.03194977	10.26817786	10.29362629	10.03127783	10.27591733
MORC4	4.402727898999999	4.300847796	4.338156059	4.455715946000001	4.314429403	4.357232308
MORF4L1	11.99319683	12.16034849	12.15138564	12.23339909	12.1118085	12.1359087
MORF4L2	12.98001221	12.91431605	13.210208900000001	12.98001221	13.02412336	12.94207099
MORN2	6.848377147000001	6.967576342	6.61270192	6.801508331	6.823064016	6.872484455
MORN3	4.700002442	4.7762370789999995	4.670780388	4.6537921760000005	4.604012494	4.611045205
MORN4	4.628936545	4.357994584	4.535955587	4.536196616000001	4.528778717	4.450544289
MORN5	4.768336269	4.428503558	4.3989320030000005	4.421955176	4.493676433	4.4639233439999995
MOS	4.415566059	4.4245176719999995	4.416507003	4.340985628	4.587714279	4.445855758
MOSPD1	9.263673035	9.058705314	8.993307433	8.767705662000001	8.919239361	8.853924037999999
MOSPD2	4.5142165489999995	4.640182226	4.772962043	4.626717365	4.715486235	4.4639233439999995
MOSPD3	8.624845524	8.406015184	8.780530034	8.173745854	8.578581641	8.571788788
MOV10	5.847753301	6.373393631	5.948897562000001	6.565881967	5.643724493	7.21023656
MOV10L1	4.2961848719999995	4.339278434	4.447844126000001	4.356195144	4.3052432210000005	4.426134423
MOXD1	4.476223469	4.361510449	4.420618253	4.443669385	4.396722926	4.3513910319999995
MPDU1	7.423231067000001	7.738184831	7.326365364	7.247266441	7.633397542999999	7.2369425110000005
